solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;0
DynASP;(PRIM);3630735793;sat_asp_4_240_26784_0.85_9.lparse.bz2;0;300;0;0;300;0.0;182560;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_240_30140_0.85_5.lparse.bz2;0;300;0;0;300;0.0;182560;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_240_538_0.85_10.lparse.bz2;0;300;0;0;300;0.0;182656;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_240_5927_0.85_2.lparse.bz2;0;300;0;0;300;0.0;182608;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_14958_0.85_5.lparse.bz2;0;300;0;0;300;0.0;194336;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_16199_0.85_9.lparse.bz2;0;300;0;0;300;0.0;192912;24;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_18681_0.85_6.lparse.bz2;0;300;0;0;300;0.0;21912784;20;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_1887_0.85_2.lparse.bz2;0;300;0;0;300;0.0;192832;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_22356_0.85_1.lparse.bz2;0;300;0;0;300;0.0;193008;26;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_328_0.85_10.lparse.bz2;0;300;0;0;300;0.0;192992;27;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_4131_0.85_8.lparse.bz2;0;300;0;0;300;0.0;192928;24;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_5188_0.85_4.lparse.bz2;0;300;0;0;300;0.0;192880;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_7584_0.85_3.lparse.bz2;0;300;0;0;300;0.0;194352;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_260_9654_0.85_7.lparse.bz2;0;300;0;0;300;0.0;195536;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_10420_0.85_4.lparse.bz2;0;300;0;0;300;0.0;207104;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_11844_0.85_6.lparse.bz2;0;300;0;0;300;0.0;209408;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_20495_0.85_7.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_23726_0.85_8.lparse.bz2;0;300;0;0;300;0.0;207072;26;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_25172_0.85_5.lparse.bz2;0;300;0;0;300;0.0;209424;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_27981_0.85_2.lparse.bz2;0;300;0;0;300;0.0;208304;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_284_0.85_9.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_32465_0.85_3.lparse.bz2;0;300;0;0;300;0.0;205840;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_5206_0.85_1.lparse.bz2;0;300;0;0;300;0.0;208208;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_280_5563_0.85_10.lparse.bz2;0;300;0;0;300;0.0;204512;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_10585_0.85_2.lparse.bz2;0;300;0;0;300;0.0;221200;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_10772_0.85_10.lparse.bz2;0;300;0;0;300;0.0;222368;26;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_11807_0.85_4.lparse.bz2;0;300;0;0;300;0.0;219888;24;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_12729_0.85_5.lparse.bz2;0;300;0;0;300;0.0;21912752;20;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_12856_0.85_6.lparse.bz2;0;300;0;0;300;0.0;219680;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_17303_0.85_7.lparse.bz2;0;300;0;0;300;0.0;221152;23;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_17336_0.85_8.lparse.bz2;0;300;0;0;300;0.0;220992;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_25718_0.85_3.lparse.bz2;0;300;0;0;300;0.0;222320;23;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_3825_0.85_9.lparse.bz2;0;300;0;0;300;0.0;223760;24;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_300_9422_0.85_1.lparse.bz2;0;300;0;0;300;0.0;222448;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_17306_0.85_1.lparse.bz2;0;300;0;0;300;0.0;231168;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_19170_0.85_3.lparse.bz2;0;300;0;0;300;0.0;235312;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_22068_0.85_8.lparse.bz2;0;300;0;0;300;0.0;235696;23;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_23075_0.85_4.lparse.bz2;0;300;0;0;300;0.0;235520;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_24160_0.85_5.lparse.bz2;0;300;0;0;300;0.0;231088;27;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_28873_0.85_2.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_447_0.85_10.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_4698_0.85_9.lparse.bz2;0;300;0;0;300;0.0;235264;26;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_5851_0.85_7.lparse.bz2;0;300;0;0;300;0.0;233824;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_320_9034_0.85_6.lparse.bz2;0;300;0;0;300;0.0;233728;28;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_21235_0.85_7.lparse.bz2;0;300;0;0;300;0.0;248144;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_2581_0.85_10.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_25963_0.85_1.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_28018_0.85_5.lparse.bz2;0;300;0;0;300;0.0;246080;21;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_29425_0.85_9.lparse.bz2;0;300;0;0;300;0.0;248880;23;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_32498_0.85_3.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_3703_0.85_6.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_5374_0.85_2.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_7363_0.85_4.lparse.bz2;0;300;0;0;300;0.0;250976;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_340_9724_0.85_8.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_11058_0.85_8.lparse.bz2;0;300;0;0;300;0.0;261952;23;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_14317_0.85_9.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_19149_0.85_10.lparse.bz2;0;300;0;0;300;0.0;263200;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_25509_0.85_7.lparse.bz2;0;300;0;0;300;0.0;261712;23;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_28486_0.85_4.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_29039_0.85_3.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_31075_0.85_2.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_6629_0.85_6.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_7076_0.85_1.lparse.bz2;0;300;0;0;300;0.0;259968;25;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_360_9680_0.85_5.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_1279_0.85_1.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_14785_0.85_5.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_15452_0.85_9.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_1895_0.85_4.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_20202_0.85_2.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_21320_0.85_6.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_22586_0.85_7.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_25837_0.85_10.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_28804_0.85_8.lparse.bz2;0;300;0;0;300;0.0;273536;22;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_380_9738_0.85_3.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_14174_0.85_5.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_15459_0.85_2.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_18310_0.85_6.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_18643_0.85_9.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_18796_0.85_10.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_19056_0.85_4.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_22571_0.85_8.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_2262_0.85_7.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_400_24956_0.85_3.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_14200_0.85_5.lparse.bz2;0;300;0;0;300;0.0;21913440;19;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_14640_0.85_8.lparse.bz2;8090923555537808000;55.15;2.41;2.97;60.11;0.46;3605184;12;0;0;0
DynASP;(PRIM);3630735793;sat_asp_4_40_20138_0.85_2.lparse.bz2;0;300;0;0;300;0.0;21913376;15;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_20851_0.85_6.lparse.bz2;0;300;0;0;300;0.0;21913136;15;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_22154_0.85_9.lparse.bz2;256880510094568403632;122.83;2.08;2.60;126.61;0.93;5901968;14;0;0;0
DynASP;(PRIM);3630735793;sat_asp_4_40_22472_0.85_1.lparse.bz2;0;300;0;0;300;0.0;21913408;15;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_22737_0.85_4.lparse.bz2;0;300;0;0;300;0.0;21913200;19;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_6175_0.85_7.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_40_8228_0.85_10.lparse.bz2;4603552869970667656976;53.73;2.11;2.62;58.12;0.36;2249840;12;0;0;0
DynASP;(PRIM);3630735793;sat_asp_4_40_8372_0.85_3.lparse.bz2;0;300;0;0;300;0.0;21913216;18;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_10454_0.85_1.lparse.bz2;0;300;0;0;300;0.0;21912912;18;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_18708_0.85_2.lparse.bz2;257914946615378631361716260520;300;7.42;8.05;300;0.0;15953680;15;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_19669_0.85_5.lparse.bz2;0;300;0;0;300;0.0;21913216;15;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_20655_0.85_4.lparse.bz2;0;300;0;0;300;0.0;21912896;16;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_21257_0.85_8.lparse.bz2;0;300;0;0;300;0.0;21912928;18;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_22817_0.85_7.lparse.bz2;0;300;0;0;300;0.0;21913264;17;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_25607_0.85_10.lparse.bz2;0;300;0;0;300;0.0;21913200;19;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_3354_0.85_6.lparse.bz2;0;300;0;0;300;0.0;21912960;19;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_5649_0.85_9.lparse.bz2;0;300;0;0;300;0.0;21913200;17;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_60_6871_0.85_3.lparse.bz2;0;300;0;0;300;0.0;0;0;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_12488_0.85_2.lparse.bz2;0;300;0;0;300;0.0;21913248;17;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_15007_0.85_8.lparse.bz2;0;300;0;0;300;0.0;21912976;19;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_24981_0.85_4.lparse.bz2;0;300;0;0;300;0.0;21913392;17;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_2585_0.85_1.lparse.bz2;0;300;0;0;300;0.0;21913424;17;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_28644_0.85_9.lparse.bz2;0;300;0;0;300;0.0;21913312;15;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_29298_0.85_7.lparse.bz2;0;300;0;0;300;0.0;21913328;16;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_29370_0.85_3.lparse.bz2;0;300;0;0;300;0.0;21913136;18;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_32496_0.85_6.lparse.bz2;0;300;0;0;300;0.0;21913120;19;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_7051_0.85_5.lparse.bz2;0;300;0;0;300;0.0;21912992;20;0;1;0
DynASP;(PRIM);3630735793;sat_asp_4_80_8057_0.85_10.lparse.bz2;0;300;0;0;300;0.0;67392;22;0;1;0
DynASP;(PRIM);0;sat_asp_3_100_11135_0.85_5.lparse.bz2;9447665700191945925086326010280302066378;1.75;4.40;6.03;12.2;0.02;82224;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_13603_0.85_3.lparse.bz2;13215140231124366425678844043260395458560;1.79;4.53;5.43;11.74;0.02;83504;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_14675_0.85_1.lparse.bz2;50687410291142247730215160262581661640000;1.46;3.87;4.66;10.0;0.01;83424;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_17165_0.85_7.lparse.bz2;75614955102110599923276363255688398705600;1.5;3.73;4.55;9.8;0.01;84672;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_18993_0.85_10.lparse.bz2;47770097059490777194826401961711964956160;1.6;3.76;4.73;10.08;0.02;87328;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_19280_0.85_4.lparse.bz2;26623303530827807797126543259112513310896;1.38;3.86;4.80;10.07;0.0;81280;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_19625_0.85_2.lparse.bz2;500870744251444757766210881680723792467408;1.46;3.77;4.63;9.85;0.02;87904;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_24182_0.85_8.lparse.bz2;3016108589328852169141030143870789983280;1.69;4.09;4.98;10.78;0.01;88592;6;0;0;0
DynASP;(PRIM);0;sat_asp_3_100_25510_0.85_9.lparse.bz2;108880755328756073507726114486607062872704;1.44;3.76;4.67;9.87;0.02;84496;6;0;0;0
