solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;0
DynASP;(INC);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.14;3.93;5.24;0.0;44752;4;213;0;0
DynASP;(INC);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.11;3.84;5.11;0.01;44768;4;213;0;0
DynASP;(INC);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.14;1.12;4.02;5.31;0.0;44768;4;213;0;0
DynASP;(INC);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.66;5.33;7.19;0.0;44768;4;213;0;0
DynASP;(INC);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.21;1.17;4.91;6.32;0.0;44768;4;213;0;0
DynASP;(INC);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.14;1.21;4.07;5.45;0.0;44752;4;213;0;0
DynASP;(INC);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.58;5.28;7.0;0.03;44752;4;213;0;0
DynASP;(INC);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.07;3.80;5.04;0.01;44768;4;213;0;0
DynASP;(INC);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.25;4.03;5.45;0.01;44768;4;213;0;0
DynASP;(INC);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.15;4.07;5.39;0.01;44768;4;213;0;0
DynASP;(PRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.23;0.51;0.0;22064;3;51;0;0
DynASP;(PRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.02;0.24;0.22;0.5;0.0;22112;3;51;0;0
DynASP;(PRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.02;0.24;0.23;0.5;0.0;22096;3;51;0;0
DynASP;(PRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.25;0.21;0.49;0.0;22064;3;51;0;0
DynASP;(PRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.26;0.54;0.0;22048;3;51;0;0
DynASP;(PRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.24;0.52;0.0;22064;3;51;0;0
DynASP;(PRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.22;0.5;0.0;22048;3;51;0;0
DynASP;(PRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.02;0.24;0.22;0.5;0.0;22096;3;51;0;0
DynASP;(PRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.23;0.21;0.49;0.0;22064;3;51;0;0
DynASP;(PRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.23;0.22;0.5;0.0;22080;3;51;0;0
DynASP;(INVPRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.25;0.26;0.56;0.0;22128;3;51;0;0
DynASP;(INVPRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.24;0.22;0.52;0.0;22160;3;51;0;0
DynASP;(INVPRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.23;0.22;0.49;0.01;22144;3;51;0;0
DynASP;(INVPRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.05;0.24;0.28;0.58;0.0;22112;3;51;0;0
DynASP;(INVPRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.24;0.22;0.51;0.0;22112;3;51;0;0
DynASP;(INVPRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.22;0.51;0.0;22144;3;51;0;0
DynASP;(INVPRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.26;0.21;0.53;0.0;22128;3;51;0;0
DynASP;(INVPRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.21;0.51;0.0;22176;3;51;0;0
DynASP;(INVPRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.22;0.5;0.01;22128;3;51;0;0
DynASP;(INVPRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.26;0.25;0.56;0.0;22144;3;51;0;0
DynASP;(INC);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.06;0.21;0.32;0.0;22192;3;51;0;0
DynASP;(INC);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.22;0.33;0.0;22192;3;51;0;0
DynASP;(INC);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.21;0.32;0.0;22160;3;51;0;0
DynASP;(INC);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.21;0.31;0.0;22192;3;51;0;0
DynASP;(INC);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.06;0.21;0.31;0.0;22160;3;51;0;0
DynASP;(INC);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.21;0.32;0.0;22176;3;51;0;0
DynASP;(INC);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.20;0.31;0.01;22176;3;51;0;0
DynASP;(INC);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.06;0.20;0.32;0.0;22192;3;51;0;0
DynASP;(INC);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.04;0.08;0.22;0.34;0.0;22144;3;51;0;0
DynASP;(INC);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_metro.gml.lparse.undirected.bz2;48;0.03;0.07;0.22;0.33;0.0;22192;3;51;0;0
DynASP;(PRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;5.91;5.16;11.22;0.02;44384;4;213;0;0
DynASP;(PRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.89;4.13;8.16;0.01;44368;4;213;0;0
DynASP;(PRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;4.22;4.62;8.97;0.01;44384;4;213;0;0
DynASP;(PRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;4.65;5.08;9.89;0.0;44368;4;213;0;0
DynASP;(PRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.90;4.08;8.13;0.0;44384;4;213;0;0
DynASP;(PRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.84;3.94;7.94;0.0;44384;4;213;0;0
DynASP;(PRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.86;4.08;8.08;0.01;44368;4;213;0;0
DynASP;(PRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.84;4.14;8.12;0.01;44384;4;213;0;0
DynASP;(PRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.80;3.96;7.91;0.0;44384;4;213;0;0
DynASP;(PRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.12;3.86;3.96;7.96;0.01;44384;4;213;0;0
DynASP;(INVPRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.21;4.13;4.65;9.01;0.0;44384;4;213;0;0
DynASP;(INVPRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;4.26;4.55;8.98;0.01;44368;4;213;0;0
DynASP;(INVPRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.19;4.29;4.80;9.29;0.01;44368;4;213;0;0
DynASP;(INVPRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;3.75;4.04;7.98;0.0;44384;4;213;0;0
DynASP;(INVPRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;3.76;3.94;7.88;0.02;44384;4;213;0;0
DynASP;(INVPRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;4.06;4.89;9.12;0.01;44384;4;213;0;0
DynASP;(INVPRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.18;4.12;4.80;9.13;0.0;44368;4;213;0;0
DynASP;(INVPRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.19;4.24;4.56;9.01;0.01;44368;4;213;0;0
DynASP;(INVPRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;3.85;4.09;8.13;0.01;44384;4;213;0;0
DynASP;(INVPRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;4.30;4.55;9.02;0.0;44384;4;213;0;0
DynASP;(INC);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.14;1.11;3.89;5.17;0.01;44656;4;213;0;0
DynASP;(INC);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.12;3.89;5.18;0.0;44656;4;213;0;0
DynASP;(INC);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.30;4.31;5.77;0.01;44656;4;213;0;0
DynASP;(INC);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.14;3.87;5.19;0.0;44656;4;213;0;0
DynASP;(INC);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.10;3.93;5.2;0.0;44656;4;213;0;0
DynASP;(INC);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.16;1.33;4.54;6.05;0.01;44656;4;213;0;0
DynASP;(INC);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.11;3.87;5.16;0.0;44640;4;213;0;0
DynASP;(INC);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.15;4.00;5.3;0.02;44656;4;213;0;0
DynASP;(INC);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.23;1.17;5.15;6.57;0.0;44656;4;213;0;0
DynASP;(INC);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro+tram.gml.lparse.undirected.bz2;24075212636160000;0.15;1.03;3.80;5.0;0.0;44640;4;213;0;0
DynASP;(PRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.02;0.25;0.22;0.51;0.0;22160;3;51;0;0
DynASP;(PRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.02;0.24;0.22;0.51;0.0;22144;3;51;0;0
DynASP;(PRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.23;0.52;0.0;22224;3;51;0;0
DynASP;(PRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.23;0.52;0.0;22208;3;51;0;0
DynASP;(PRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.02;0.24;0.22;0.5;0.0;22208;3;51;0;0
DynASP;(PRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.22;0.5;0.0;22208;3;51;0;0
DynASP;(PRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.25;0.23;0.52;0.0;22208;3;51;0;0
DynASP;(PRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.02;0.25;0.22;0.5;0.0;22208;3;51;0;0
DynASP;(PRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.02;0.24;0.24;0.52;0.0;22160;3;51;0;0
DynASP;(PRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.25;0.23;0.52;0.0;22160;3;51;0;0
DynASP;(INVPRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.24;0.22;0.52;0.0;22208;3;51;0;0
DynASP;(INVPRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.23;0.23;0.51;0.0;22224;3;51;0;0
DynASP;(INVPRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.25;0.24;0.52;0.01;22272;3;51;0;0
DynASP;(INVPRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.22;0.51;0.0;22256;3;51;0;0
DynASP;(INVPRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.24;0.22;0.51;0.0;22256;3;51;0;0
DynASP;(INVPRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.24;0.24;0.52;0.0;22256;3;51;0;0
DynASP;(INVPRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.25;0.22;0.52;0.0;22272;3;51;0;0
DynASP;(INVPRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.24;0.23;0.53;0.0;22272;3;51;0;0
DynASP;(INVPRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.25;0.25;0.54;0.0;22224;3;51;0;0
DynASP;(INVPRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.24;0.22;0.5;0.0;22224;3;51;0;0
DynASP;(INC);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.07;0.23;0.34;0.0;22272;3;51;0;0
DynASP;(INC);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.23;0.34;0.0;22272;3;51;0;0
DynASP;(INC);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.06;0.22;0.34;0.0;22272;3;51;0;0
DynASP;(INC);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.07;0.25;0.36;0.0;22256;3;51;0;0
DynASP;(INC);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.07;0.22;0.34;0.0;22208;3;51;0;0
DynASP;(INC);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.21;0.32;0.0;22256;3;51;0;0
DynASP;(INC);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.08;0.22;0.34;0.0;22272;3;51;0;0
DynASP;(INC);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.07;0.22;0.33;0.0;22272;3;51;0;0
DynASP;(INC);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.04;0.08;0.22;0.36;0.0;22256;3;51;0;0
DynASP;(INC);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_train+metro.gml.lparse.undirected.bz2;48;0.03;0.06;0.22;0.32;0.0;22272;3;51;0;0
DynASP;(PRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.12;2.62;2.61;5.36;0.01;37584;4;162;0;0
DynASP;(PRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.1;3.01;3.00;6.14;0.0;37584;4;162;0;0
DynASP;(PRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.1;2.36;2.40;4.86;0.01;37536;4;162;0;0
DynASP;(PRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.09;2.22;2.19;4.53;0.0;37536;4;162;0;0
DynASP;(PRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.09;2.22;2.26;4.59;0.0;37536;4;162;0;0
DynASP;(PRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.1;2.21;2.25;4.56;0.01;37536;4;162;0;0
DynASP;(PRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.1;2.19;2.09;4.38;0.01;37584;4;162;0;0
DynASP;(PRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.09;2.23;2.22;4.57;0.0;37600;4;162;0;0
DynASP;(PRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.1;2.19;2.12;4.42;0.01;37552;4;162;0;0
DynASP;(PRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.1;2.28;2.26;4.66;0.0;37600;4;162;0;0
DynASP;(INVPRIM);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.13;2.20;2.19;4.54;0.0;37664;4;162;0;0
DynASP;(INVPRIM);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.16;2.43;2.72;5.32;0.01;37664;4;162;0;0
DynASP;(INVPRIM);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.13;2.20;2.27;4.61;0.02;37600;4;162;0;0
DynASP;(INVPRIM);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.12;2.79;2.92;5.85;0.01;37056;4;162;0;0
DynASP;(INVPRIM);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.12;2.21;2.11;4.46;0.0;37600;4;162;0;0
DynASP;(INVPRIM);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.12;2.19;2.14;4.46;0.02;37600;4;162;0;0
DynASP;(INVPRIM);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.14;2.73;2.78;5.68;0.01;37648;4;162;0;0
DynASP;(INVPRIM);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.13;3.09;2.60;5.84;0.01;37728;4;162;0;0
DynASP;(INVPRIM);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.13;2.48;2.53;5.16;0.0;37600;4;162;0;0
DynASP;(INVPRIM);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.13;2.21;2.17;4.51;0.01;37664;4;162;0;0
DynASP;(INC);0;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.12;0.60;2.11;2.85;0.01;37872;4;162;0;0
DynASP;(INC);1881060079;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.14;0.63;2.41;3.19;0.02;37872;4;162;0;0
DynASP;(INC);2156980077;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.11;0.57;2.01;2.72;0.0;37808;4;162;0;0
DynASP;(INC);2460733895;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.12;0.61;2.09;2.84;0.0;37808;4;162;0;0
DynASP;(INC);2987179023;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.16;0.72;2.51;3.4;0.01;37792;4;162;0;0
DynASP;(INC);3025012838;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.13;0.67;2.42;3.25;0.0;37872;4;162;0;0
DynASP;(INC);3630735793;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.11;0.60;2.02;2.75;0.0;37856;4;162;0;0
DynASP;(INC);4176834253;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.18;0.68;2.38;3.26;0.0;37856;4;162;0;0
DynASP;(INC);554563280;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.17;0.71;2.54;3.45;0.0;37808;4;162;0;0
DynASP;(INC);600817034;vertex_cover.lp_comune-di-milano_20151202_1900_subgraph_tram.gml.lparse.undirected.bz2;501566929920000;0.16;0.59;2.58;3.35;0.01;37808;4;162;0;0
DynASP;(PRIM);0;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.01;0.00;0.00;0.01;0.0;14336;3;3;0;0
DynASP;(PRIM);1881060079;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.00;0.01;0.01;0.0;14336;3;3;0;0
DynASP;(PRIM);2156980077;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.01;0.00;0.01;0.0;14336;3;3;0;0
DynASP;(PRIM);2460733895;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.00;0.01;0.02;0.0;14320;3;3;0;0
DynASP;(PRIM);2987179023;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.00;0.01;0.01;0.0;14336;3;3;0;0
DynASP;(PRIM);3025012838;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.01;0.00;0.02;0.0;14336;3;3;0;0
DynASP;(PRIM);3630735793;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.01;0.00;0.02;0.0;14320;3;3;0;0
DynASP;(PRIM);4176834253;vertex_cover.lp_connectoos.com_20150906_0927_subgraph_metro+tram.gml.lparse.undirected.bz2;4;0.0;0.00;0.00;0.01;0.0;14320;3;3;0;0
