solver;algorithm;seed;instance;count;internal_runtm;hyper_time;decomp_time;solve_user_runtm;solve_sys_runtm;solve_mem;width;opt_weight;timeout;non_opt_models
Clas;p;0;qsat_asp_3_30_17452_0.65_0.15_7.lparse.bz2;15028125;255.046;0;0;246.27;8.68;9376;0;0;0;150281254976187
Clas;p;0;qsat_asp_3_30_17633_0.95_0.15_4.lparse.bz2;3642216;33.479;0;0;32.27;1.19;9232;0;0;0;364221611375
Clas;p;0;qsat_asp_3_30_19428_0.65_0.15_4.lparse.bz2;37083274+;300;0;0;300;0.0;9216;0;0;1;37083274+1242246
Clas;p;0;qsat_asp_3_30_20058_0.45_0.15_7.lparse.bz2;39746641+;300;0;0;300;0.0;8928;0;0;1;39746641+7
Clas;p;0;qsat_asp_3_30_29864_0.45_0.15_1.lparse.bz2;37779864+;300;0;0;300;0.0;8912;0;0;1;37779864+8
Clas;p;0;qsat_asp_3_30_31317_0.65_0.15_9.lparse.bz2;47300087+;300;0;0;300;0.0;9024;0;0;1;47300087+3
Clas;p;0;qsat_asp_3_30_32483_0.65_0.15_6.lparse.bz2;41178339+;300;0;0;300;0.0;9040;0;0;1;41178339+12
Clas;p;0;qsat_asp_3_30_32751_0.95_0.15_3.lparse.bz2;33058322+;300;0;0;300;0.0;9296;0;0;1;33058322+523696
Clas;p;0;qsat_asp_3_30_3860_0.65_0.15_10.lparse.bz2;68749874+;300;0;0;300;0.0;9056;0;0;1;68749874+3
Clas;p;0;qsat_asp_3_35_11434_0.45_0.35_3.lparse.bz2;535248;5.394;0;0;5.21;0.17;9168;0;0;0;53524825105
Clas;p;0;qsat_asp_3_35_11841_0.45_0.15_8.lparse.bz2;41778962+;300;0;0;300;0.0;9056;0;0;1;41778962+36
Clas;p;0;qsat_asp_3_35_14141_0.45_0.15_5.lparse.bz2;34075655+;300;0;0;300;0.0;9136;0;0;1;34075655+19
Clas;p;0;qsat_asp_3_35_14629_0.65_0.15_2.lparse.bz2;49940108+;300;0;0;300;0.0;9168;0;0;1;49940108+18
Clas;p;0;qsat_asp_3_35_20117_0.45_0.15_6.lparse.bz2;54744100+;300;0;0;300;0.0;8976;0;0;1;54744100+8
Clas;p;0;qsat_asp_3_35_22928_0.85_0.15_9.lparse.bz2;26483570+;300;0;0;300;0.0;9440;0;0;1;26483570+1318460
Clas;p;0;qsat_asp_3_35_24925_0.45_0.15_10.lparse.bz2;34788949+;300;0;0;300;0.0;9104;0;0;1;34788949+699
Clas;p;0;qsat_asp_3_35_28921_0.65_0.15_5.lparse.bz2;41266748+;300;0;0;300;0.0;9136;0;0;1;41266748+10
Clas;p;0;qsat_asp_3_35_5876_0.45_0.15_2.lparse.bz2;43186701+;300;0;0;300;0.0;9072;0;0;1;43186701+10
Clas;p;0;qsat_asp_3_35_804_0.65_0.15_3.lparse.bz2;38148849+;300;0;0;300;0.0;9136;0;0;1;38148849+13
Clas;p;0;qsat_asp_3_35_9457_0.45_0.15_1.lparse.bz2;54043667+;300;0;0;300;0.0;8928;0;0;1;54043667+8
Clas;p;0;qsat_asp_3_40_10768_0.65_0.15_9.lparse.bz2;35049720+;300;0;0;300;0.0;9280;0;0;1;35049720+6108
Clas;p;0;qsat_asp_3_40_12344_0.65_0.15_2.lparse.bz2;23424992+;300;0;0;300;0.0;9504;0;0;1;23424992+907274
Clas;p;0;qsat_asp_3_40_18637_0.45_0.15_9.lparse.bz2;43025908+;300;0;0;300;0.0;9120;0;0;1;43025908+26
Clas;p;0;qsat_asp_3_40_18983_0.45_0.15_10.lparse.bz2;47506238+;300;0;0;300;0.0;9296;0;0;1;47506238+10
Clas;p;0;qsat_asp_3_40_27443_0.45_0.15_2.lparse.bz2;32397201+;300;0;0;300;0.0;9120;0;0;1;32397201+12
Clas;p;0;qsat_asp_3_40_28475_0.95_0.15_2.lparse.bz2;35395398+;300;0;0;300;0.0;9520;0;0;1;35395398+463022
Clas;p;0;qsat_asp_3_40_29923_0.45_0.15_7.lparse.bz2;47585328+;300;0;0;300;0.0;9120;0;0;1;47585328+17
Clas;p;0;qsat_asp_3_40_30734_0.45_0.30_7.lparse.bz2;44563390+;300;0;0;300;0.0;9168;0;0;1;44563390+19
Clas;p;0;qsat_asp_3_40_5964_0.45_0.15_4.lparse.bz2;36317268+;300;0;0;300;0.0;9152;0;0;1;36317268+155
Clas;p;0;qsat_asp_3_45_12196_0.85_0.15_10.lparse.bz2;36434085+;300;0;0;300;0.0;9616;0;0;1;36434085+49
Clas;p;0;qsat_asp_3_45_15395_0.85_0.15_8.lparse.bz2;37205643+;300;0;0;300;0.0;9504;0;0;1;37205643+40
Clas;p;0;qsat_asp_3_45_19438_0.85_0.15_7.lparse.bz2;34229672+;300;0;0;300;0.0;9552;0;0;1;34229672+828355
Clas;p;0;qsat_asp_3_45_20531_0.45_0.15_6.lparse.bz2;30205474+;300;0;0;300;0.0;9296;0;0;1;30205474+174
Clas;p;0;qsat_asp_3_45_26528_0.45_0.15_8.lparse.bz2;33648673+;300;0;0;300;0.0;9184;0;0;1;33648673+17
Clas;p;0;qsat_asp_3_45_29856_0.65_0.15_8.lparse.bz2;33874407+;300;0;0;300;0.0;9424;0;0;1;33874407+50
Clas;p;0;qsat_asp_3_45_32307_0.45_0.15_9.lparse.bz2;51309986+;300;0;0;300;0.0;9120;0;0;1;51309986+11258
Clas;p;0;qsat_asp_3_45_3969_0.45_0.15_10.lparse.bz2;31862815+;300;0;0;300;0.0;9280;0;0;1;31862815+11
Clas;p;0;qsat_asp_3_45_4009_0.95_0.15_1.lparse.bz2;28507796+;300;0;0;300;0.0;9648;0;0;1;28507796+88859
Clas;p;0;qsat_asp_3_45_4908_0.65_0.15_1.lparse.bz2;25066256+;300;0;0;300;0.0;9632;0;0;1;25066256+649519
Clas;p;0;qsat_asp_3_45_9286_0.45_0.15_4.lparse.bz2;29824624+;300;0;0;300;0.0;9184;0;0;1;29824624+17
Clas;p;0;qsat_asp_3_50_14858_0.45_0.15_2.lparse.bz2;36230443+;300;0;0;300;0.0;9424;0;0;1;36230443+25
Clas;p;0;qsat_asp_3_50_25152_0.65_0.15_3.lparse.bz2;37931315+;300;0;0;300;0.0;9632;0;0;1;37931315+39
Clas;p;0;qsat_asp_3_50_2752_0.65_0.15_4.lparse.bz2;38440091+;300;0;0;300;0.0;9504;0;0;1;38440091+32343
Clas;p;0;qsat_asp_3_50_29298_0.45_0.15_1.lparse.bz2;39309377+;300;0;0;300;0.0;9232;0;0;1;39309377+676
Clas;p;0;qsat_asp_3_50_30022_0.45_0.15_7.lparse.bz2;40967051+;300;0;0;300;0.0;9328;0;0;1;40967051+17
Clas;p;0;qsat_asp_3_50_32652_0.65_0.15_2.lparse.bz2;22034718+;300;0;0;300;0.0;9600;0;0;1;22034718+11565
